Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),ID,Cycle_Index
12.144502,40.219006,250554.42,synthetic_0,493
24.799736,-2.4145277,960108.5,synthetic_0,494
2.4082544,-12.30765,387949.47,synthetic_0,495
-8.927659,17.491123,-387076.4,synthetic_0,496
-2.5550776,33.511852,825875.4,synthetic_0,497
-5.0225587,-23.553886,655400.94,synthetic_0,498
-0.18316741,18.946205,-2.6092645e+06,synthetic_0,499
1.7856219,-10.901079,1.6712221e+06,synthetic_0,500
17.969479,-21.514315,2.4465062e+06,synthetic_0,501
8.268759,11.397375,1.5156769e+06,synthetic_0,502
-14.37857,-1.6213096,954568.75,synthetic_0,503
-3.8836331,-16.93734,897662.7,synthetic_0,504
12.256031,-0.50031644,-1.4084548e+06,synthetic_0,505
17.23515,-9.121301,615708.0,synthetic_0,506
-23.429087,-6.0869546,1.9300136e+06,synthetic_0,507
-11.881836,9.772715,1.265312e+06,synthetic_0,508
-1.5585704,3.732402,2.2129738e+06,synthetic_0,509
16.801693,-6.520413,131171.55,synthetic_0,510
5.7233415,-19.951023,2.1535282e+06,synthetic_0,511
7.139906,2.8686717,54925.34,synthetic_0,512
20.287619,-21.885271,2.8322638e+06,synthetic_0,513
12.52581,-8.292677,-3.456376e+06,synthetic_0,514
-25.078665,5.8232536,1.28239e+06,synthetic_0,515
-7.662783,10.383571,-455622.5,synthetic_0,516
-18.934196,11.115096,1.2574354e+06,synthetic_0,517
4.3057866,-17.956736,1.1716339e+06,synthetic_0,518
21.452734,-0.42807564,-1.3252895e+06,synthetic_0,519
0.531617,-23.599203,1.0825065e+06,synthetic_0,520
-16.322302,-0.7794731,-805684.25,synthetic_0,521
6.7202373,9.601024,1.7691305e+06,synthetic_0,522
-23.217201,7.5930924,716809.5,synthetic_0,523
10.178009,-11.383396,-1.03379575e+06,synthetic_0,524
6.480089,38.25943,-2.1132145e+06,synthetic_0,525
-0.9143109,-6.78931,1.9561816e+06,synthetic_0,526
7.20691,17.623854,-987358.94,synthetic_0,527
-21.893202,-19.165945,3.1413758e+06,synthetic_0,528
-0.3013825,9.159746,-989766.9,synthetic_0,529
15.248689,21.896563,-1.9330975e+06,synthetic_0,530
-4.1495414,12.836695,699377.1,synthetic_0,531
13.178237,-20.092253,-1.5095219e+06,synthetic_0,532
6.6525736,-24.91855,1.0569145e+06,synthetic_0,533
14.077499,11.9726925,-416122.3,synthetic_0,534
5.427364,24.884865,1.4443002e+06,synthetic_0,535
-7.4888663,70.415306,55942.94,synthetic_0,536
18.370228,-9.994612,3.9398095e+06,synthetic_0,537
14.178783,-11.855178,-2.3931542e+06,synthetic_0,538
-7.3279595,64.91151,217208.8,synthetic_0,539
-27.077028,9.798975,2.2786072e+06,synthetic_0,540
15.387943,-0.6130169,-431219.22,synthetic_0,541
0.9270902,-1.6945838,1.5042152e+06,synthetic_0,542
22.238953,-5.153438,628105.56,synthetic_0,543
-6.4218163,28.422981,33962.004,synthetic_0,544
9.388103,3.0424495,3.6570065e+06,synthetic_0,545
15.400676,7.509966,3.2046002e+06,synthetic_0,546
-2.527327,29.474112,-779782.5,synthetic_0,547
-0.33601615,19.762968,-476994.12,synthetic_0,548
-8.840813,19.539743,-1.323884e+06,synthetic_0,549
16.18462,14.082402,13319.424,synthetic_0,550
4.020605,25.9647,540179.8,synthetic_0,551
14.171356,-37.221687,-2.3415408e+06,synthetic_0,552
4.013513,49.602837,-1.6749926e+06,synthetic_0,553
-11.664654,41.728176,1.5714236e+06,synthetic_0,554
-5.365044,4.201044,1.791515e+06,synthetic_0,555
6.2719817,-6.050217,-197824.66,synthetic_0,556
-2.3745456,4.948701,2.183623e+06,synthetic_0,557
-3.4330292,-13.133097,347561.53,synthetic_0,558
9.944335,39.134377,-941098.9,synthetic_0,559
10.537765,29.432816,-49164.61,synthetic_0,560
13.275932,-36.344456,697075.44,synthetic_0,561
21.871483,8.235876,-2.2837915e+06,synthetic_0,562
2.8342805,5.500457,-2.8585938e+06,synthetic_0,563
14.812891,-6.557486,-4.0240588e+06,synthetic_0,564
-28.187838,-9.208847,-590715.2,synthetic_0,565
24.018291,2.3495784,-156219.11,synthetic_0,566
-10.137491,20.155252,96262.734,synthetic_0,567
-14.849425,41.666363,-1.9515142e+06,synthetic_0,568
-0.0054666568,0.52946824,-436850.75,synthetic_0,569
21.423481,20.05946,-2.1388318e+06,synthetic_0,570
15.869469,-1.9193033,183720.38,synthetic_0,571
14.47654,-2.1182978,-1.7713519e+06,synthetic_0,572
29.632689,-23.67355,-540025.7,synthetic_0,573
7.2013745,36.657913,2.1685245e+06,synthetic_0,574
-10.1638565,17.878307,-1.0033923e+06,synthetic_0,575
-26.906336,-38.17352,923587.3,synthetic_0,576
12.788175,-10.778594,-226289.72,synthetic_0,577
-1.3188753,-15.209177,1.2318604e+06,synthetic_0,578
-12.278104,18.99098,-667602.06,synthetic_0,579
-0.8907446,39.400944,-1.8814066e+06,synthetic_0,580
-13.739013,25.890451,866171.25,synthetic_0,581
-14.960134,-8.034923,1.4826904e+06,synthetic_0,582
8.519109,-21.011904,1.6264695e+06,synthetic_0,583
-2.890047,29.666027,2.448948e+06,synthetic_0,584
-16.25162,5.4453826,1.116036e+06,synthetic_0,585
10.98654,-13.456783,-813522.25,synthetic_0,586
-14.817983,8.725171,-518239.28,synthetic_0,587
20.332531,11.87925,-602165.8,synthetic_0,588
-7.6193547,8.127885,562326.1,synthetic_0,589
1.8395946,-9.452878,-892378.75,synthetic_0,590
6.632922,8.948611,1.3263798e+06,synthetic_0,591
-6.5587068,-10.713449,1.1525194e+06,synthetic_0,592
21.642965,-13.6887,638946.5,synthetic_0,593
1.2391226,-13.711075,1.8747006e+06,synthetic_0,594
18.836521,6.0271745,854706.94,synthetic_0,595
-5.731089,34.68574,-2.1781062e+06,synthetic_0,596
4.7489595,18.434355,458481.44,synthetic_0,597
5.288228,8.99149,516624.94,synthetic_0,598
-2.678331,-39.235325,14658.125,synthetic_0,599
29.47876,-25.43033,1.397381e+06,synthetic_0,600
-1.6416988,-29.99245,136052.16,synthetic_0,601
20.04411,43.209,-1.8498168e+06,synthetic_0,602
8.794348,-8.06923,-163204.52,synthetic_0,603
0.19734602,32.04017,-531500.7,synthetic_0,604
14.483996,7.3690104,-1.7810875e+06,synthetic_0,605
4.425071,-5.7835755,719236.4,synthetic_0,606
0.507459,21.25681,153101.0,synthetic_0,607
18.337706,-2.1947625,-2.0207191e+06,synthetic_0,608
19.601301,18.961626,25894.96,synthetic_0,609
7.0685525,14.905494,-398057.97,synthetic_0,610
23.525194,0.08642427,-3.0922072e+06,synthetic_0,611
3.8483202,5.929459,-3.121206e+06,synthetic_0,612
8.809875,-11.663333,1.0635032e+06,synthetic_0,613
2.5509648,9.967669,-955403.56,synthetic_0,614
12.538176,11.722947,-1.8852858e+06,synthetic_0,615
16.895302,35.282337,-2.6966178e+06,synthetic_0,616
-8.043151,0.021417776,383993.7,synthetic_0,617
3.2644014,7.995646,-820077.56,synthetic_0,618
28.73339,1.6358253,747235.6,synthetic_0,619
-10.4958,31.128256,-9649.858,synthetic_0,620
7.0264764,-4.9486575,1.4388404e+06,synthetic_0,621
7.2572813,-9.343531,2.354108e+06,synthetic_0,622
-22.568335,38.11829,1.7845634e+06,synthetic_0,623
6.8714933,36.829216,761694.5,synthetic_0,624
-11.788652,16.972063,-194225.17,synthetic_0,625
13.425867,2.18512,-1.2163598e+06,synthetic_0,626
1.6256545,14.715559,-961757.2,synthetic_0,627
23.03735,16.680998,-2.9052998e+06,synthetic_0,628
14.259264,-6.0092196,-2.4121712e+06,synthetic_0,629
3.127842,25.437191,-1.1123148e+06,synthetic_0,630
21.827469,-1.3058656,-3.0061255e+06,synthetic_0,631
1.1576536,3.396341,1.8064938e+06,synthetic_0,632
27.861212,-2.488776,-677675.2,synthetic_0,633
-4.8390946,31.81878,1.8163679e+06,synthetic_0,634
-9.068399,45.082577,-352386.1,synthetic_0,635
-8.974792,31.242386,851028.0,synthetic_0,636
17.157316,-7.7614093,1.697848e+06,synthetic_0,637
13.554393,22.41954,1.3306029e+06,synthetic_0,638
-13.664836,38.098377,403436.78,synthetic_0,639
7.6443157,-2.3024032,3.9465038e+06,synthetic_0,640
-2.0776858,22.559702,2.7449025e+06,synthetic_0,641
29.000408,-8.178473,1.2438402e+06,synthetic_0,642
14.079755,16.355328,-8245.487,synthetic_0,643
8.835189,9.2108135,979319.9,synthetic_0,644
9.30902,-17.83934,-1.5123329e+06,synthetic_0,645
4.882465,25.386564,624462.6,synthetic_0,646
28.913565,-16.375952,-1.7089748e+06,synthetic_0,647
12.4412,-14.218487,-265532.03,synthetic_0,648
10.47494,-1.366742,-147225.1,synthetic_0,649
-25.083296,7.067365,1.0897319e+06,synthetic_0,650
17.67738,2.5154333,2.61462e+06,synthetic_0,651
-3.7504354,18.212479,-1.191022e+06,synthetic_0,652
2.6275806,13.320199,2.6753478e+06,synthetic_0,653
23.800879,1.8061627,-1.2859818e+06,synthetic_0,654
3.0698216,0.14789502,-1.4790654e+06,synthetic_0,655
8.438587,-10.697739,1.9384969e+06,synthetic_0,656
0.93345624,30.354107,473820.94,synthetic_0,657
-3.6201472,18.442703,2.7999442e+06,synthetic_0,658
-16.504972,9.492701,108151.766,synthetic_0,659
14.952645,8.721696,1.2400141e+06,synthetic_0,660
-7.195523,19.341217,334943.7,synthetic_0,661
6.218857,-28.769623,1.3313864e+06,synthetic_0,662
5.8959045,13.839902,1.0716459e+06,synthetic_0,663
0.06885557,-3.3041728,704161.06,synthetic_0,664
2.7083523,28.71673,766811.5,synthetic_0,665
-11.487129,27.832205,2.6552528e+06,synthetic_0,666
11.427779,-12.931997,732219.6,synthetic_0,667
28.630112,5.255514,1.1738466e+06,synthetic_0,668
7.1752687,-11.069126,-2.4047515e+06,synthetic_0,669
-0.67794126,13.767855,-806111.25,synthetic_0,670
-4.7527595,8.727459,597850.56,synthetic_0,671
-7.470535,25.804811,630499.06,synthetic_0,672
7.88251,-50.773262,254057.8,synthetic_0,673
3.4092562,6.9909587,2.2457725e+06,synthetic_0,674
0.42494968,-24.651272,2.3935765e+06,synthetic_0,675
-5.82019,3.7590208,-200284.55,synthetic_0,676
-0.06368561,-2.855456,1.424502e+06,synthetic_0,677
2.9314022,5.417805,-420607.6,synthetic_0,678
-0.055127103,-8.534011,-3.7233928e+06,synthetic_0,679
12.314333,1.7599239,-1.7698208e+06,synthetic_0,680
5.9498944,2.7724304,1.2339159e+06,synthetic_0,681
9.516874,15.792703,484821.0,synthetic_0,682
18.188229,5.1944933,-1.4481934e+06,synthetic_0,683
0.7442065,-0.19381697,1.3306499e+06,synthetic_0,684
-16.711424,-10.494695,1.0645899e+06,synthetic_0,685
15.736798,61.020157,-528393.9,synthetic_0,686
1.2324276,14.31363,1.6823516e+06,synthetic_0,687
1.8467155,-14.968258,544928.1,synthetic_0,688
-10.882041,24.141392,1.411948e+06,synthetic_0,689
14.295664,-25.700022,579629.4,synthetic_0,690
17.7097,20.913855,-135649.83,synthetic_0,691
12.824725,2.1998837,-712456.1,synthetic_0,692
-20.033913,15.471928,648441.5,synthetic_0,693
1.6798079,-3.8790867,121879.88,synthetic_0,694
-15.097154,-29.77837,697231.06,synthetic_0,695
9.164524,-7.3046107,2.6216242e+06,synthetic_0,696
2.8213222,19.199976,2.9983088e+06,synthetic_0,697
3.5255482,12.774598,2.9292598e+06,synthetic_0,698
8.048416,14.891955,621359.7,synthetic_0,699
2.8621318,-9.258612,719490.1,synthetic_0,700
1.0474861,-1.0732516,-1.0497051e+06,synthetic_0,701
5.527517,-6.642512,-1.5681552e+06,synthetic_0,702
11.989228,-2.8696978,240208.48,synthetic_0,703
-1.8390961,3.8528159,-870799.6,synthetic_0,704
10.183085,-18.440836,-2.1841785e+06,synthetic_0,705
0.15355854,9.112268,1.7547226e+06,synthetic_0,706
0.018122716,13.816061,1.03032875e+06,synthetic_0,707
-0.7648906,-10.181617,2.0590705e+06,synthetic_0,708
1.8658814,5.2846036,-2.2601765e+06,synthetic_0,709
1.4202073,29.7796,946942.06,synthetic_0,710
-25.93189,-30.311863,1.7770602e+06,synthetic_0,711
18.323421,13.503946,-300454.38,synthetic_0,712
11.976474,-6.2050815,1.4955705e+06,synthetic_0,713
14.39121,21.854,-497443.2,synthetic_0,714
5.2802424,6.4508796,-1.2687849e+06,synthetic_0,715
16.263494,15.226901,-2.1580145e+06,synthetic_0,716
0.7305301,59.84314,-1.3660474e+06,synthetic_0,717
15.990766,-5.247232,-578056.06,synthetic_0,718
-8.478176,15.920111,1.6153685e+06,synthetic_0,719
7.07546,-8.688404,-478274.12,synthetic_0,720
29.95864,4.539891,241882.39,synthetic_0,721
15.146611,17.250046,-1.7350518e+06,synthetic_0,722
-8.731679,-15.119593,3.200157e+06,synthetic_0,723
-0.5811047,1.7115883,1.9510486e+06,synthetic_0,724
34.386223,7.9666533,-1.4742072e+06,synthetic_0,725
37.34971,5.1673126,-3.1997565e+06,synthetic_0,726
6.807143,-13.5392,-669072.1,synthetic_0,727
10.586561,13.56156,1.1975325e+06,synthetic_0,728
-9.882141,39.067265,2.132779e+06,synthetic_0,729
-0.7809095,16.92336,-303832.47,synthetic_0,730
27.61469,8.828852,-1.8528365e+06,synthetic_0,731
-27.707266,11.114496,2.4267798e+06,synthetic_0,732
-22.78818,-16.56041,-919607.25,synthetic_0,733
14.267319,24.588623,-546431.06,synthetic_0,734
3.0927718,4.1024995,800927.06,synthetic_0,735
19.88181,4.3347826,-1.9342535e+06,synthetic_0,736
17.459925,3.2326615,650616.0,synthetic_0,737
7.496301,27.524864,-1.684187e+06,synthetic_0,738
12.272845,10.834207,-77902.43,synthetic_0,739
-17.296448,12.837303,1.8174259e+06,synthetic_0,740
-2.1805515,6.470584,289549.16,synthetic_0,741
9.056132,-10.038977,-1.5536898e+06,synthetic_0,742
-11.460614,-10.180814,950758.94,synthetic_0,743
13.767632,-7.1299157,1.347077e+06,synthetic_0,744
8.184822,8.836458,22688.61,synthetic_0,745
-8.539584,-1.398784,-2.668996e+06,synthetic_0,746
-20.495039,-16.37765,269413.1,synthetic_0,747
23.621246,-13.910116,-1.9915671e+06,synthetic_0,748
17.03801,-6.1477685,56220.895,synthetic_0,749
1.1062605,-11.261758,2.3050472e+06,synthetic_0,750
18.24915,28.680687,-3.3941302e+06,synthetic_0,751
8.208159,-21.895212,1.1930676e+06,synthetic_0,752
18.53913,-6.2947955,1.4936056e+06,synthetic_0,753
30.431803,-48.31687,2.5844205e+06,synthetic_0,754
-6.2704186,21.314657,1.470328e+06,synthetic_0,755
24.133497,-15.997484,-2.72458e+06,synthetic_0,756
-5.72428,37.76525,2.9078072e+06,synthetic_0,757
-5.5770755,0.16163819,4.0068958e+06,synthetic_0,758
-3.3302011,1.9650146,3.1046808e+06,synthetic_0,759
7.3084674,30.709196,2.5352142e+06,synthetic_0,760
3.4732745,33.280403,680822.1,synthetic_0,761
12.803229,23.024654,-406156.75,synthetic_0,762
-1.3981819,21.028152,-855651.5,synthetic_0,763
7.7512517,2.8936257,1.7261301e+06,synthetic_0,764
7.0606885,7.7752414,-2.9237008e+06,synthetic_0,765
16.74102,2.447353,-396167.7,synthetic_0,766
-12.093642,32.224613,606875.75,synthetic_0,767
-2.9336095,13.688497,3.429791e+06,synthetic_0,768
8.352666,10.950844,2.0062804e+06,synthetic_0,769
26.105103,-4.078703,-1.121626e+06,synthetic_0,770
9.2663965,-7.517757,-1.1612078e+06,synthetic_0,771
24.526182,30.566027,351345.56,synthetic_0,772
-11.999707,8.71253,1.5444305e+06,synthetic_0,773
6.776808,17.382784,2.6897045e+06,synthetic_0,774
23.344002,6.825073,75438.74,synthetic_0,775
7.6635537,23.374218,-1.0643819e+06,synthetic_0,776
23.62716,9.330295,-1.034533e+06,synthetic_0,777
-0.77819103,-11.154594,923279.7,synthetic_0,778
16.355091,7.0071774,2.3727748e+06,synthetic_0,779
-8.427657,32.99311,-362838.1,synthetic_0,780
10.011315,36.07867,-2.1207605e+06,synthetic_0,781
-4.650067,21.22963,924390.94,synthetic_0,782
-18.379631,39.753952,-367017.47,synthetic_0,783
2.763957,-13.53307,2.914664e+06,synthetic_0,784
-8.371887,-5.0728173,712387.7,synthetic_0,785
2.2896247,10.257756,-2.0749688e+06,synthetic_0,786
7.944056,32.33093,625757.94,synthetic_0,787
-15.2867,27.01715,-553381.75,synthetic_0,788
10.703292,-6.373283,1.0683819e+06,synthetic_0,789
7.863647,9.367518,-833061.94,synthetic_0,790
-19.101374,18.108227,589538.56,synthetic_0,791
15.173229,9.868407,-556109.0,synthetic_0,792
-2.9150338,21.12209,-1.1181939e+06,synthetic_0,793
10.867247,49.05213,3.8177345e+06,synthetic_0,794
9.9293995,4.282419,-1.7261346e+06,synthetic_0,795
6.1550674,-20.308182,467907.53,synthetic_0,796
-1.7520146,-2.2770092,-2.3675832e+06,synthetic_0,797
6.0987573,-1.0121177,-1.5596282e+06,synthetic_0,798
3.613733,-12.130887,2.0498461e+06,synthetic_0,799
-10.181473,-10.914089,2.6304805e+06,synthetic_0,800
-0.49896285,-26.798372,740751.3,synthetic_0,801
-2.7607517,15.982599,620998.3,synthetic_0,802
6.1240144,-10.015109,909541.44,synthetic_0,803
-5.021318,6.543048,3.355682e+06,synthetic_0,804
16.992512,-42.77563,-205374.64,synthetic_0,805
-3.068344,32.719933,-1.5629058e+06,synthetic_0,806
-2.632029,35.3022,1.71796e+06,synthetic_0,807
-3.707075,11.842991,2.9673688e+06,synthetic_0,808
2.3856218,-6.7959304,-662521.9,synthetic_0,809
19.330933,-11.741133,-1.5123698e+06,synthetic_0,810
-29.50292,20.82539,-2.165034e+06,synthetic_0,811
10.401753,-5.140083,-1.0577041e+06,synthetic_0,812
38.002388,29.765072,-1.8105276e+06,synthetic_0,813
3.1191707,-37.230347,1.9400332e+06,synthetic_0,814
1.5073106,26.933126,-627956.44,synthetic_0,815
1.2060511,-13.6509285,-16794.006,synthetic_0,816
13.712038,-5.2148557,55611.33,synthetic_0,817
-10.933565,-2.3473332,2.1651542e+06,synthetic_0,818
9.980661,-30.59903,-2.0394158e+06,synthetic_0,819
-15.282622,-12.157843,1.3846961e+06,synthetic_0,820
-6.8947873,4.869735,2.6811108e+06,synthetic_0,821
0.37754968,12.297295,-847003.2,synthetic_0,822
0.16946487,9.0568075,-2.116305e+06,synthetic_0,823
14.992145,2.0914521,-118246.68,synthetic_0,824
12.902588,-12.877642,927406.25,synthetic_0,825
2.2244828,-30.505836,-1.278616e+06,synthetic_0,826
8.007316,24.96818,405932.6,synthetic_0,827
15.402246,-6.885484,1.3929668e+06,synthetic_0,828
-4.6449933,9.445702,-287252.44,synthetic_0,829
17.20483,-3.8061998,-4.209661e+06,synthetic_0,830
-3.0840726,44.805824,995928.94,synthetic_0,831
13.272718,-16.631962,3.0088405e+06,synthetic_0,832
-26.978151,25.424065,273410.1,synthetic_0,833
10.4049,6.8646593,-545827.56,synthetic_0,834
11.358191,20.670967,-1.9011681e+06,synthetic_0,835
-30.214926,13.034827,-701494.4,synthetic_0,836
-14.85732,-2.5371606,167895.4,synthetic_0,837
21.79142,5.603792,-1.3115682e+06,synthetic_0,838
4.5001106,32.194435,233806.52,synthetic_0,839
-2.156281,2.6928563,3.2605932e+06,synthetic_0,840
-3.9315972,-16.308447,1.3478772e+06,synthetic_0,841
10.629143,4.5318375,248674.8,synthetic_0,842
8.766632,0.82162756,272693.3,synthetic_0,843
15.852593,18.502064,-753393.25,synthetic_0,844
2.5726287,8.531093,-534749.3,synthetic_0,845
-1.1570063,28.499756,2.2361378e+06,synthetic_0,846
-26.463076,36.491783,700476.25,synthetic_0,847
7.280135,12.329835,-3.5160082e+06,synthetic_0,848
21.42982,-2.3521245,-157463.0,synthetic_0,849
-6.9621854,6.9829307,1.1609424e+06,synthetic_0,850
8.013424,-3.0241597,751742.94,synthetic_0,851
9.005216,-5.048245,-919341.75,synthetic_0,852
-23.299013,-36.017914,-111941.55,synthetic_0,853
10.056272,38.891167,-2.0228135e+06,synthetic_0,854
6.06211,-3.2292812,809522.44,synthetic_0,855
-1.6508241,-18.280018,-1.16878e+06,synthetic_0,856
-7.08977,7.5700593,-1.3681126e+06,synthetic_0,857
-0.63321346,-40.860817,-1.7985314e+06,synthetic_0,858
0.019269986,-1.491475,-436238.94,synthetic_0,859
-4.589273,-25.273184,2.874991e+06,synthetic_0,860
8.454647,-5.5562873,226956.19,synthetic_0,861
3.3558838,1.729354,2.4190822e+06,synthetic_0,862
0.94251806,41.090782,-2.120756e+06,synthetic_0,863
0.10749273,-18.746008,1.2519075e+06,synthetic_0,864
4.266354,-16.136875,3.079258e+06,synthetic_0,865
-16.888832,17.97503,1.7162958e+06,synthetic_0,866
3.6485329,-11.276307,1.2323324e+06,synthetic_0,867
-16.014456,-7.201774,-1.3535736e+06,synthetic_0,868
13.3949,24.046156,-932863.44,synthetic_0,869
-26.082952,24.54489,310402.84,synthetic_0,870
12.05287,-14.96155,2.3492175e+06,synthetic_0,871
-6.825932,36.98144,1.3021686e+06,synthetic_0,872
3.588415,-45.70565,571866.06,synthetic_0,873
8.231532,-22.938917,-343381.72,synthetic_0,874
14.984125,-19.65185,-1.747578e+06,synthetic_0,875
7.830167,-5.5907397,732585.9,synthetic_0,876
10.11562,39.994267,-865797.06,synthetic_0,877
-3.16004,47.288746,672087.0,synthetic_0,878
31.586226,4.029118,-771599.6,synthetic_0,879
-21.919624,24.240734,-1.6304344e+06,synthetic_0,880
6.3660703,34.465023,3.3615275e+06,synthetic_0,881
13.979817,14.0577345,32641.299,synthetic_0,882
-0.14599223,-8.408055,2.3574622e+06,synthetic_0,883
8.392393,31.108664,236799.77,synthetic_0,884
5.3471293,-22.736988,766473.94,synthetic_0,885
-0.28666112,-2.4063642,-928980.94,synthetic_0,886
17.06877,9.254633,1.9446408e+06,synthetic_0,887
21.478003,-10.694906,-422109.66,synthetic_0,888
-4.7644734,27.985704,-1.598295e+06,synthetic_0,889
25.015312,-22.15829,1.7380519e+06,synthetic_0,890
8.219157,-2.6391256,-426824.66,synthetic_0,891
13.236495,17.201683,2.0422841e+06,synthetic_0,892
15.453958,10.759058,-663711.75,synthetic_0,893
15.598221,-5.2273707,-1.6195689e+06,synthetic_0,894
18.3288,26.850285,1.1996119e+06,synthetic_0,895
0.47149542,-2.6429455,423566.78,synthetic_0,896
27.08273,6.6653457,-3.8988128e+06,synthetic_0,897
-17.797218,-9.020935,-574960.5,synthetic_0,898
-1.205154,2.1273391,2.4094465e+06,synthetic_0,899
1.9024241,-9.3115835,1.3919059e+06,synthetic_0,900
-6.386312,46.273453,161506.6,synthetic_0,901
9.561284,8.8382,1.5950936e+06,synthetic_0,902
-27.329796,8.069853,2.0805409e+06,synthetic_0,903
-4.0621204,-12.567049,-520060.38,synthetic_0,904
5.700416,5.0058703,29967.06,synthetic_0,905
0.2254589,51.528942,725558.1,synthetic_0,906
-3.868496,2.2310407,802974.25,synthetic_0,907
11.1743765,24.430336,-161531.86,synthetic_0,908
4.0886154,-14.437523,2.451323e+06,synthetic_0,909
1.1784694,32.079018,340188.66,synthetic_0,910
16.113506,13.240102,-2.7398458e+06,synthetic_0,911
-1.7132759,-2.7429793,-106796.52,synthetic_0,912
-0.7235455,11.874388,1.8841445e+06,synthetic_0,913
4.725609,-5.0633683,127929.68,synthetic_0,914
7.8144083,-24.169073,-2.0646629e+06,synthetic_0,915
10.738519,-24.377224,746921.2,synthetic_0,916
-7.6202016,2.3569758,3.0117e+06,synthetic_0,917
-9.379231,39.249763,4.2665425e+06,synthetic_0,918
5.1230173,21.783945,878106.6,synthetic_0,919
9.809157,0.54864806,1.8599886e+06,synthetic_0,920
3.0886068,12.354684,736119.44,synthetic_0,921
1.2926679,-6.011082,-1.8088565e+06,synthetic_0,922
6.7371554,10.084836,-1.5596805e+06,synthetic_0,923
-16.83078,28.086054,1.9591949e+06,synthetic_0,924
-3.9118052,-10.986415,2.42373e+06,synthetic_0,925
0.26296785,-16.789267,997690.06,synthetic_0,926
9.347942,3.0384638,-708829.1,synthetic_0,927
12.812646,-11.055501,-1.8709671e+06,synthetic_0,928
2.164669,12.920215,-246738.94,synthetic_0,929
-15.101399,-14.774351,-795966.56,synthetic_0,930
-1.2418447,-15.661655,-1.3672072e+06,synthetic_0,931
12.50006,-1.4403104,181759.47,synthetic_0,932
-16.441631,13.558923,-537555.1,synthetic_0,933
-7.293123,4.606112,-740014.9,synthetic_0,934
-5.6196494,36.495968,-1.8431518e+06,synthetic_0,935
-19.938065,-9.5485,-933989.5,synthetic_0,936
-0.12440057,-14.740824,1.8606002e+06,synthetic_0,937
-11.298448,2.8356376,165547.81,synthetic_0,938
43.347656,9.032954,-2.6972355e+06,synthetic_0,939
11.553478,-35.826298,1.2488134e+06,synthetic_0,940
4.2757325,-14.566603,1.7070492e+06,synthetic_0,941
2.8191297,-5.268559,1.00803025e+06,synthetic_0,942
14.358547,-5.8678594,2.0045786e+06,synthetic_0,943
23.138876,-21.810175,-2.9235498e+06,synthetic_0,944
-12.472121,-13.0753765,-593979.1,synthetic_0,945
0.11463456,30.78648,-898201.06,synthetic_0,946
4.760843,26.469973,-1.7534972e+06,synthetic_0,947
11.427237,-24.825228,2.3683455e+06,synthetic_0,948
9.106912,-9.820687,-1.1469086e+06,synthetic_0,949
20.362335,17.926607,-1.3149431e+06,synthetic_0,950
4.4090996,10.885866,66800.64,synthetic_0,951
-4.1785645,-22.310192,2.6877475e+06,synthetic_0,952
-3.0710397,-29.66293,777040.5,synthetic_0,953
1.0428405,4.068983,2.511895e+06,synthetic_0,954
1.2209198,-8.717522,327427.9,synthetic_0,955
16.248753,-1.207714,-143684.88,synthetic_0,956
-5.9315667,5.69157,373709.72,synthetic_0,957
6.977793,3.302477,208845.73,synthetic_0,958
4.330887,7.3733497,505354.66,synthetic_0,959
-1.6918464,-10.3668995,-166515.94,synthetic_0,960
2.2929044,3.1776795,1.6466789e+06,synthetic_0,961
12.897913,4.5355735,-32190.59,synthetic_0,962
5.967785,-47.8454,260411.69,synthetic_0,963
1.036686,22.042881,-461661.3,synthetic_0,964
-2.4377022,-39.46776,-900919.25,synthetic_0,965
25.717697,-0.14871462,-256938.53,synthetic_0,966
-2.5294285,-0.10238131,1.9040431e+06,synthetic_0,967
22.222975,-2.047695,2.309711e+06,synthetic_0,968
2.950777,7.343841,651440.2,synthetic_0,969
18.544476,-0.89381105,-810786.5,synthetic_0,970
13.785541,6.617029,2.2501278e+06,synthetic_0,971
18.852936,6.560758,467430.0,synthetic_0,972
12.488238,-21.221895,1.2468701e+06,synthetic_0,973
6.387398,30.594242,-1.6352839e+06,synthetic_0,974
4.1220665,30.007587,2.17536e+06,synthetic_0,975
-2.1786108,7.353729,3.3896462e+06,synthetic_0,976
7.720623,-10.084284,-1.1291898e+06,synthetic_0,977
-4.4010234,-9.953366,2.044599e+06,synthetic_0,978
-3.502212,-23.716097,1.3435365e+06,synthetic_0,979
5.31284,21.516005,3.185455e+06,synthetic_0,980
3.6443388,10.769666,347053.12,synthetic_0,981
3.5091345,-5.4565005,-1.6992772e+06,synthetic_0,982
17.69093,-20.559917,1.8005616e+06,synthetic_0,983
-3.2910962,18.066956,470698.6,synthetic_0,984
8.457685,-3.8600338,-106398.46,synthetic_0,985
-5.481626,-11.902365,1.1191326e+06,synthetic_0,986
18.498777,8.154777,-4.1268288e+06,synthetic_0,987
-4.031305,-5.8344274,-5078.697,synthetic_0,988
-2.620304,-19.386114,646289.1,synthetic_0,989
-15.828868,4.0574484,-805030.4,synthetic_0,990
12.893587,-11.577715,-1.421713e+06,synthetic_0,991
14.668106,40.89448,355616.56,synthetic_0,992
20.280226,22.475594,-351693.3,synthetic_0,993
